V1	V2
PF3D7_1225100	GO:0020011,GO:0042493
PF3D7_1225200	GO:0005634
PF3D7_1225400	GO:0020036
PF3D7_1225800	GO:0004839,GO:0005737
PF3D7_1225900	GO:0020011
PF3D7_1226100	GO:0003824,GO:0016787
PF3D7_1226600	GO:0005634,GO:0043626
PF3D7_1226700	GO:0005730,GO:0031428,GO:0034511
PF3D7_1226900	GO:0005515,GO:0020003,GO:0020011,GO:0044877
PF3D7_1227100	GO:0003729,GO:0005524,GO:0005634,GO:0016887,GO:0033678,GO:0033679
PF3D7_1227200	GO:0005267,GO:0016021,GO:0020002,GO:0071805
PF3D7_1227500	GO:0005634,GO:0005875,GO:0019908
PF3D7_1227600	GO:0005634,GO:0031262
PF3D7_1227700	GO:0005634
PF3D7_1227800	GO:0004402,GO:0005634,GO:0005739,GO:0005741
PF3D7_1227900	GO:0009451
PF3D7_1228000	GO:0005739
PF3D7_1228300	GO:0005634,GO:0042493
PF3D7_1228400	GO:0005634
PF3D7_1228600	GO:0005634,GO:0016020,GO:0020003,GO:0030430,GO:1903561
PF3D7_1228700	GO:0020011
PF3D7_1229100	GO:0005524,GO:0005887,GO:0006810,GO:0016021,GO:0042493,GO:0043190,GO:0043492
PF3D7_1229400	GO:0005125,GO:0005737,GO:0016491,GO:0020036,GO:0030430,GO:0046789,GO:0052170
PF3D7_1229500	GO:0005524,GO:0005634,GO:0005829,GO:0005832,GO:0006457,GO:0036396,GO:0051082
PF3D7_1229600	GO:0020011
PF3D7_1229800	GO:0000146,GO:0007015,GO:0030048
PF3D7_1230100	GO:0055028
PF3D7_1230300	GO:0020025
PF3D7_1230400	GO:0003729,GO:0004176,GO:0005515,GO:0005739,GO:0070011
PF3D7_1230600	GO:0008152,GO:0008168
PF3D7_1230700	GO:0005643,GO:0005654,GO:0020036,GO:0070971
PF3D7_1230800	GO:0005515,GO:0005634,GO:0036396
PF3D7_1231100	GO:0005773,GO:0006888,GO:0016020,GO:0020020,GO:0060627
PF3D7_1231500	GO:0000245,GO:0000375,GO:0005681
PF3D7_1231600	GO:0000398,GO:0005681,GO:0008186
PF3D7_1231800	GO:0003729,GO:0005634
PF3D7_1232000	GO:0004826,GO:0006432,GO:0020011
PF3D7_1232100	GO:0005634,GO:0006457,GO:0020011,GO:0020020,GO:0051082
PF3D7_1232200	GO:0003824,GO:0004148,GO:0005634,GO:0005759,GO:0017086,GO:0042803,GO:0055114
PF3D7_1232300	GO:0009055,GO:0016020,GO:0020020,GO:0055114
PF3D7_1233000	GO:0003746,GO:0005525,GO:0005739,GO:0006414
PF3D7_1233050	GO:0004579,GO:0006487,GO:0008250
PF3D7_1233100	GO:0005634
PF3D7_1233600	GO:0005886
PF3D7_1233900	GO:0005634,GO:0016929
PF3D7_1234100	GO:0005515,GO:0005634,GO:0005667
PF3D7_1234400	GO:0009986,GO:0044310
PF3D7_1234600	GO:0015031,GO:0020011
PF3D7_1234700	GO:0010468
PF3D7_1234800	GO:0000245,GO:0000398,GO:0005634,GO:0005686
PF3D7_1234900	GO:0005634
PF3D7_1235000	GO:0000492,GO:0097255
PF3D7_1235200	GO:0016021
PF3D7_1235300	GO:0003729,GO:0005634
PF3D7_1235400	GO:0006414
PF3D7_1235500	GO:0005515,GO:0005634,GO:0036396
PF3D7_1235600	GO:0004372,GO:0005737,GO:0005739,GO:0006730,GO:0020011,GO:0070178
PF3D7_1235700	GO:0005634,GO:0005739
PF3D7_1235900	GO:0000349,GO:0000974,GO:0071004
PF3D7_1236100	GO:0003729,GO:0005634
PF3D7_1236700	GO:0020011
PF3D7_1237000	GO:0004839,GO:0005783,GO:0010564,GO:0016887,GO:0030433
PF3D7_1237500	GO:0005634
PF3D7_1237600	GO:0005634,GO:0005730,GO:0006364
PF3D7_1237700	GO:0005634,GO:0009986,GO:0020020
PF3D7_1237800	GO:0000398
PF3D7_1238000	GO:0009986
PF3D7_1238100	GO:0005634
PF3D7_1238300	GO:0000398,GO:0005684
PF3D7_1238500	GO:0005634
PF3D7_1238600	GO:0004518,GO:0004767,GO:0005634,GO:0006684
PF3D7_1238800	GO:0004467,GO:0005634,GO:0006631,GO:0006810,GO:0042493
PF3D7_1238900	GO:0004683,GO:0005509,GO:0005516,GO:0006468,GO:0016020
PF3D7_1239100	GO:0003735,GO:0005739,GO:0005840,GO:0006412
PF3D7_1239200	GO:0003677,GO:0005634,GO:0006355
PF3D7_1239500	GO:0003918,GO:0006265,GO:0016887,GO:0020011
PF3D7_1239600	GO:0004417,GO:0009228
PF3D7_1239700	GO:0004176,GO:0004222,GO:0005524,GO:0005739,GO:0006508,GO:0009657,GO:0020011,GO:0042493
PF3D7_1239800	GO:0005634
PF3D7_1240000	GO:0003860
PF3D7_1240300	GO:0020002,GO:0020013,GO:0020030,GO:0020033,GO:0020035,GO:0046789,GO:0050839,GO:0098609
PF3D7_1240400	GO:0020002,GO:0020013,GO:0020030,GO:0020033,GO:0020035,GO:0046789,GO:0050839,GO:0098609
PF3D7_1240500	GO:0045892
PF3D7_1240600	GO:0020002,GO:0020013,GO:0020030,GO:0020033,GO:0020035,GO:0046789,GO:0050839,GO:0098609
PF3D7_1240800	GO:0045892
PF3D7_1241000	GO:0045892
PF3D7_1241100	GO:0005847,GO:0006378,GO:0006379
PF3D7_1241500	GO:0048471
PF3D7_1241600	GO:0000095,GO:0005739,GO:0005743,GO:1901962
PF3D7_1241700	GO:0003689,GO:0005634,GO:0005663,GO:0006272,GO:0042493
PF3D7_1241800	GO:0004004,GO:0016070
PF3D7_1242000	GO:0005737,GO:0009986,GO:0016972,GO:0020011
PF3D7_1242200	GO:0008479,GO:0008616,GO:0020011
PF3D7_1242700	GO:0003735,GO:0005634,GO:0005739,GO:0006412,GO:0022627
PF3D7_1242800	GO:0005093,GO:0005096,GO:0005634,GO:0016192
PF3D7_1242900	GO:0005743,GO:0006626,GO:0015450
PF3D7_1243000	GO:0005802,GO:0031201
PF3D7_1243100	GO:0005634
PF3D7_1243400	GO:0045177
PF3D7_1243600	GO:0003743,GO:0005634,GO:0006413
PF3D7_1243800	GO:0000785,GO:0035097,GO:0051568
PF3D7_1243900	GO:0005544,GO:0020002,GO:0031410,GO:0044409
PF3D7_1244000	GO:0020011
PF3D7_1244100	GO:0005634
PF3D7_1244200	GO:0006366,GO:0020036
PF3D7_1244400	GO:0020011
PF3D7_1244500	GO:0009986
PF3D7_1244600	GO:0005096,GO:0005829
PF3D7_1244800	GO:0002181,GO:0005634
PF3D7_1245000	GO:0030272,GO:0046653
PF3D7_1245100	GO:0003774,GO:0005871,GO:0007018
PF3D7_1245200	GO:0016020
PF3D7_1245300	GO:0019788,GO:0045116
PF3D7_1245400	GO:0003735,GO:0005739,GO:0006412
PF3D7_1245800	GO:0005802,GO:0035650
PF3D7_1246100	GO:0003870,GO:0005739,GO:0006783
PF3D7_1246200	GO:0005515,GO:0005634,GO:0009986,GO:0020020,GO:0031941,GO:0044409,GO:0051301,GO:1903561
PF3D7_1246300	GO:0005634
PF3D7_1246400	GO:0005515,GO:0070258
PF3D7_1246600	GO:0000398,GO:0005634,GO:0070274
PF3D7_1246900	GO:0004674,GO:0004683,GO:0005524,GO:0005737,GO:0020007,GO:0035091,GO:0043274,GO:0046777
PF3D7_1247300	GO:0016021
PF3D7_1247400	GO:0003755,GO:0005528,GO:0005634,GO:0005737,GO:0006457,GO:0032515,GO:0042493
PF3D7_1247500	GO:0004674,GO:0004693,GO:0006468,GO:0030140
PF3D7_1247800	GO:0005737,GO:0006508,GO:0008239,GO:0035891,GO:0044310,GO:0071944
PF3D7_1248000	GO:0000213,GO:0006388
PF3D7_1248100	GO:0005634
PF3D7_1248200	GO:0017070,GO:0036002,GO:0045292
PF3D7_1248300	GO:0020011
PF3D7_1248600	GO:0020011
PF3D7_1248700	GO:0005634,GO:0006338
PF3D7_1248900	GO:0005634,GO:0008540,GO:0043161,GO:0070682
PF3D7_1249000	GO:0044228
PF3D7_1249100	GO:0005634
PF3D7_1249300	GO:0005634
PF3D7_1249600	GO:0044538
PF3D7_1249800	GO:0005634
PF3D7_1249900	GO:0003677,GO:0008649,GO:0020011
PF3D7_1250000	GO:0005634
PF3D7_1250100	GO:0005634,GO:0020036,GO:0035891,GO:0044310
PF3D7_1250300	GO:0005515,GO:0008565,GO:0030904,GO:0042147
PF3D7_1250500	GO:0006886,GO:0030125
PF3D7_1250600	GO:0003743,GO:0005851,GO:0006446
PF3D7_1250800	GO:0000109,GO:0005524,GO:0006289
PF3D7_1251100	GO:0005783,GO:0045177
PF3D7_1251200	GO:0000910,GO:0005634,GO:0006928,GO:0007017,GO:0020039,GO:0042493,GO:0048870,GO:0051015
PF3D7_1251300	GO:0004798,GO:0006227,GO:0006235,GO:0042493
PF3D7_1251500	GO:0000027,GO:0004004,GO:0030687
PF3D7_1251600	GO:0005634
PF3D7_1251700	GO:0004830,GO:0005524,GO:0006436,GO:0020011,GO:0042493
PF3D7_1251800	GO:0005634,GO:0005667
PF3D7_1251900	GO:0030533
PF3D7_1252000	GO:0030533
PF3D7_1252100	GO:0005515,GO:0005634,GO:0009986,GO:0020003,GO:0020008,GO:0030581,GO:0044409,GO:0046812,GO:1903561
PF3D7_1252200	GO:0004568,GO:0006032,GO:0008061,GO:0020009,GO:0044409
PF3D7_1252300	GO:0020036
PF3D7_1252500	GO:0043657
PF3D7_1252600	GO:0006629,GO:0016298,GO:0016788,GO:0020036
PF3D7_1252700	GO:0044538
PF3D7_1252800	GO:0043657
PF3D7_1252900	GO:0020036,GO:0043657
PF3D7_1253000	GO:0006457,GO:0030430,GO:0051082
PF3D7_1253100	GO:0020036,GO:0043657
PF3D7_1253200	GO:0005634
PF3D7_1253400	GO:0004467,GO:0006631,GO:0006810,GO:0020036,GO:0030430,GO:0030506
PF3D7_1253500	GO:0043657
PF3D7_1253700	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1253800	GO:0043657
PF3D7_1254000	GO:0020002,GO:0020033
PF3D7_1254100	GO:0005886,GO:0020013,GO:0033644
PF3D7_1254200	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1254300	GO:0020013,GO:0020036
PF3D7_1254400	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1254500	GO:0020002,GO:0020033
PF3D7_1254600	GO:0020013,GO:0020036
PF3D7_1254700	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1254800	GO:0020002,GO:0020003,GO:0020012,GO:0020013,GO:0020033,GO:0020035,GO:0020036,GO:0046789
PF3D7_1255000	GO:0020002,GO:0020033
PF3D7_1255100	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1255200	GO:0005178,GO:0020002,GO:0020013,GO:0020030,GO:0020033,GO:0020035,GO:0046789,GO:0050839,GO:0098609
PF3D7_1300200	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1300300	GO:0020002,GO:0020013,GO:0020030,GO:0020033,GO:0020035,GO:0050839,GO:0098609
PF3D7_1300400	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1300500	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1300600	GO:0020002,GO:0020033
PF3D7_1300700	GO:0020002,GO:0020003,GO:0020013,GO:0020033,GO:0020035,GO:0020036
PF3D7_1300900	GO:0020013,GO:0020036
PF3D7_1301200	GO:0043657
PF3D7_1301400	GO:0020020,GO:0020036,GO:0030430
PF3D7_1301500	GO:0043657
PF3D7_1301600	GO:0008201,GO:0020009,GO:0046789
PF3D7_1301700	GO:0003676,GO:0005515,GO:0005524,GO:0005634,GO:0019956,GO:0020035,GO:0020036,GO:0044228
PF3D7_1301900	GO:0043657
PF3D7_1302000	GO:0020036
PF3D7_1302100	GO:0003723,GO:0005634,GO:0017124
PF3D7_1302200	GO:0005515,GO:0020005,GO:0075072
PF3D7_1302300	GO:0043657
PF3D7_1302400	GO:0016021
PF3D7_1302600	GO:0042493
PF3D7_1302700	GO:0003724,GO:0004004,GO:0032040,GO:0042254
PF3D7_1302800	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1303100	GO:0008170
PF3D7_1303200	GO:0005484,GO:0016192,GO:0031201,GO:0031338
PF3D7_1303400	GO:0005515,GO:0005634
PF3D7_1303500	GO:0006814,GO:0015299,GO:0016021,GO:0042493
PF3D7_1303800	GO:0005634
PF3D7_1304000	GO:0000796,GO:0005634
PF3D7_1304100	GO:0000287,GO:0003910,GO:0005509,GO:0005657,GO:0006266,GO:0006273,GO:0020011,GO:0030145
PF3D7_1304300	GO:0020011
PF3D7_1304500	GO:0006986,GO:0009408
PF3D7_1304600	GO:0020011
PF3D7_1304700	GO:0000079,GO:0051726
PF3D7_1304900	GO:0003899,GO:0005634,GO:0005665,GO:0006366
PF3D7_1305000	GO:0005634
PF3D7_1305100	GO:0009657,GO:0020011
PF3D7_1305200	GO:0043565
PF3D7_1305300	GO:0005634
PF3D7_1305400	GO:0005634
PF3D7_1305500	GO:0007049,GO:0042493
PF3D7_1306200	GO:0020011
PF3D7_1306300	GO:0005739
PF3D7_1306400	GO:0005634,GO:0006511,GO:0008540,GO:0020020,GO:0070682,GO:1903561
PF3D7_1306500	GO:0016021
PF3D7_1306600	GO:0000221,GO:0007035,GO:0046961
PF3D7_1306800	GO:0005634
PF3D7_1306900	GO:0000398,GO:0005634,GO:0005681
PF3D7_1307000	GO:0000178,GO:0003723,GO:0006364
PF3D7_1307200	GO:0005634
PF3D7_1307300	GO:0004004,GO:0030687
PF3D7_1307600	GO:0003899,GO:0020011
PF3D7_1307800	GO:0005634
PF3D7_1307900	GO:0005634
PF3D7_1308100	GO:0003677,GO:0003700,GO:0006355
PF3D7_1308200	GO:0004088,GO:0005634,GO:0006207,GO:0006538
PF3D7_1308300	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1308600	GO:0005634
PF3D7_1308800	GO:0020011
PF3D7_1308900	GO:0000290,GO:0005634,GO:0016787,GO:0050072
PF3D7_1309100	GO:0003735,GO:0005634,GO:0006412,GO:0022625
PF3D7_1309200	GO:0004722,GO:0005634,GO:0005737,GO:0006468,GO:0008287
PF3D7_1309300	GO:0000398,GO:0046540
PF3D7_1309400	GO:0005634
PF3D7_1309500	GO:0005634,GO:0009451
PF3D7_1309600	GO:0006364,GO:0008173
PF3D7_1310000	GO:0005739,GO:0015986
PF3D7_1310300	GO:0008270
PF3D7_1310500	GO:0005783,GO:0044228,GO:0072546
PF3D7_1310600	GO:0005515,GO:0005886,GO:0020020,GO:0043952,GO:0044310,GO:0060627,GO:0085026
PF3D7_1310700	GO:0005515,GO:0005634
PF3D7_1311000	GO:0005739
PF3D7_1311300	GO:0005739,GO:0005754,GO:0015986
PF3D7_1311400	GO:0005515,GO:0005794,GO:0006886,GO:0016192,GO:0020008,GO:0030125,GO:0030131,GO:0031410
PF3D7_1311500	GO:0005515,GO:0005634,GO:0005838,GO:0006511
PF3D7_1311700	GO:0020036
PF3D7_1311800	GO:0004177,GO:0004222,GO:0005634,GO:0005737,GO:0006508,GO:0009986,GO:0020009,GO:0020020,GO:0042493
PF3D7_1311900	GO:0000221,GO:0007035,GO:0015991,GO:0020020
PF3D7_1312000	GO:0004314,GO:0006633,GO:0020011
PF3D7_1312100	GO:0005634
PF3D7_1312300	GO:0005739
PF3D7_1312400	GO:0003743,GO:0003924,GO:0005525,GO:0005739,GO:0006413
PF3D7_1312450	GO:0020031
PF3D7_1312600	GO:0003729,GO:0003826,GO:0005947
PF3D7_1312700	GO:0005634
PF3D7_1312900	GO:0005515,GO:0005634
PF3D7_1313000	GO:0005515,GO:0005829,GO:0045116
PF3D7_1313200	GO:0004479,GO:0006413,GO:0020011
PF3D7_1313400	GO:0004386,GO:0020011
PF3D7_1313500	GO:0016021
PF3D7_1314200	GO:0005730,GO:0007004,GO:0032203
PF3D7_1314500	GO:0006886
PF3D7_1314600	GO:0005739,GO:0006464,GO:0006629,GO:0009249,GO:0016979
PF3D7_1314700	GO:0005634
PF3D7_1314800	GO:0019941
PF3D7_1314900	GO:0005515,GO:0005634,GO:0005737
PF3D7_1315100	GO:0005829,GO:0006468,GO:0016572,GO:0020005,GO:0042493
PF3D7_1315300	GO:0005634
PF3D7_1315400	GO:0003729,GO:0005634
PF3D7_1315600	GO:0003881,GO:0006661
PF3D7_1315800	GO:0003700,GO:0005634,GO:0006355
PF3D7_1315900	GO:0000049,GO:0006409,GO:0008536
PF3D7_1316000	GO:0004672,GO:0006468
PF3D7_1316200	GO:0003924,GO:0006886
PF3D7_1316400	GO:0005829,GO:0020007
PF3D7_1316600	GO:0004105,GO:0005634,GO:0005737,GO:0006656
PF3D7_1316900	GO:0005634
PF3D7_1317000	GO:0000245,GO:0000398
PF3D7_1317100	GO:0005634,GO:0006268,GO:0006270
PF3D7_1317200	GO:0005634,GO:0005737,GO:0043565
PF3D7_1317400	GO:0005634,GO:0034399
PF3D7_1317600	GO:0005634
PF3D7_1317800	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1317900	GO:0042254
PF3D7_1318000	GO:0016021,GO:0045177
PF3D7_1318100	GO:0005515,GO:0009055,GO:0020011,GO:0051537
PF3D7_1318200	GO:0004366,GO:0020011,GO:0020036
PF3D7_1318400	GO:0000775,GO:0000796,GO:0005634
PF3D7_1318700	GO:0045177
PF3D7_1318800	GO:0005515,GO:0005634,GO:0008565,GO:0031204,GO:0031207
PF3D7_1319300	GO:0004809,GO:0030488
PF3D7_1319400	GO:0005634
PF3D7_1319700	GO:0000159,GO:0004722,GO:0006417
PF3D7_1320000	GO:0005515,GO:0005737,GO:0005783,GO:0005794
PF3D7_1320100	GO:0009368,GO:0009657,GO:0020011
PF3D7_1320400	GO:0006465,GO:0009056,GO:0016234
PF3D7_1320500	GO:0005484,GO:0005634,GO:0006886,GO:0016192,GO:0031201,GO:0031338
PF3D7_1320600	GO:0005515,GO:0005829,GO:0007264,GO:0016020,GO:0020008,GO:0020020,GO:0055037,GO:0060627,GO:0070258
PF3D7_1320800	GO:0004149,GO:0005739,GO:0006103
PF3D7_1320900	GO:0003723,GO:0003755,GO:0006457
PF3D7_1321400	GO:0008270,GO:0016409,GO:0016746,GO:0018345
PF3D7_1321500	GO:0004115,GO:0005783,GO:0005886,GO:0044409,GO:0045177,GO:0046058,GO:0046068,GO:0047555
PF3D7_1321600	GO:0005783,GO:0016020,GO:0044409,GO:0046068,GO:0071976
PF3D7_1321700	GO:0000375,GO:0003729,GO:0008380
PF3D7_1321800	GO:0016020
PF3D7_1321900	GO:0045177
PF3D7_1322000	GO:0005788,GO:0016020,GO:0020036
PF3D7_1322100	GO:0005515,GO:0006355,GO:0010452,GO:0020033,GO:0034399,GO:0046975
PF3D7_1322200	GO:0005634
PF3D7_1322300	GO:0005634
PF3D7_1322500	GO:0005783,GO:0016409,GO:0018345
PF3D7_1323000	GO:0003824,GO:0006633,GO:0008659,GO:0020011
PF3D7_1323100	GO:0003723,GO:0003735,GO:0005634,GO:0006412,GO:0015934
PF3D7_1323200	GO:0000221,GO:0005634,GO:0007035,GO:0020020,GO:0020036
PF3D7_1323400	GO:0003735,GO:0005634,GO:0006412,GO:0019843,GO:0022625
PF3D7_1323500	GO:0004190,GO:0005515,GO:0005783,GO:0006508,GO:0016021,GO:0042493,GO:0097038
PF3D7_1323600	GO:0020011
PF3D7_1323700	GO:0005515,GO:0009986,GO:0032991,GO:0070258
PF3D7_1323800	GO:0006896
PF3D7_1323900	GO:0005634
PF3D7_1324100	GO:0016020
PF3D7_1324300	GO:0016020
PF3D7_1324400	GO:0005739
PF3D7_1324500	GO:0004386,GO:0016020
PF3D7_1324600	GO:0016020
PF3D7_1324700	GO:0005484,GO:0006886,GO:0031201,GO:0031338
PF3D7_1324800	GO:0004326,GO:0005524,GO:0008841,GO:0009396
PF3D7_1324900	GO:0004459,GO:0005515,GO:0005622,GO:0005634,GO:0006096,GO:0009986,GO:0020020,GO:1903561
PF3D7_1325000	GO:0000398,GO:0005634,GO:0005732
PF3D7_1325100	GO:0004749,GO:0005634,GO:0005739,GO:0006098,GO:0006166
PF3D7_1325400	GO:0000792,GO:0003682,GO:0005634
PF3D7_1325600	GO:0005739
PF3D7_1326000	GO:0009986
PF3D7_1326400	GO:0005851,GO:0006413
PF3D7_1326700	GO:0005634
PF3D7_1326800	GO:0005484,GO:0005783,GO:0006886,GO:0016192,GO:0031201,GO:0031338
PF3D7_1327200	GO:0004526,GO:0030677
PF3D7_1327300	GO:0009986
PF3D7_1327500	GO:0005634,GO:0005829
PF3D7_1327600	GO:0000309,GO:0004515,GO:0005737
PF3D7_1327800	GO:0002189,GO:0004749,GO:0005634,GO:0006015
PF3D7_1328100	GO:0004175,GO:0005839,GO:0006511,GO:0044310
PF3D7_1328300	GO:0016020
PF3D7_1328400	GO:0016020
PF3D7_1328500	GO:0005737,GO:0016787
PF3D7_1328800	GO:0003677,GO:0005515,GO:0005634,GO:0005677,GO:0005730,GO:0005737,GO:0006342,GO:0006355,GO:0016233
PF3D7_1329000	GO:0003899,GO:0005666,GO:0006383
PF3D7_1329100	GO:0000146,GO:0003774,GO:0005829,GO:0007010,GO:0016459,GO:0030048,GO:0045177
PF3D7_1329300	GO:0005515,GO:0005634,GO:0031497,GO:0042393
PF3D7_1329400	GO:0003876,GO:0005829,GO:0006163,GO:0020036
PF3D7_1329500	GO:0005634
PF3D7_1329700	GO:0020011
PF3D7_1330100	GO:0020011
PF3D7_1330200	GO:0020011,GO:0071944
PF3D7_1330300	GO:0006986,GO:0009408
PF3D7_1330400	GO:0006888,GO:0030176,GO:0045015
PF3D7_1330600	GO:0003729,GO:0003746,GO:0005525,GO:0005634,GO:0005739,GO:0006414
PF3D7_1330700	GO:0016021
PF3D7_1330800	GO:0003729,GO:0005634
PF3D7_1331300	GO:0005515,GO:0005783,GO:0005787,GO:0006465,GO:0008233
PF3D7_1331600	GO:0005783
PF3D7_1331700	GO:0005634
PF3D7_1331800	GO:0005634,GO:0022625
PF3D7_1332000	GO:0005484,GO:0005783,GO:0005801,GO:0006886,GO:0031201,GO:0031338
PF3D7_1332100	GO:0016021
PF3D7_1332200	GO:0005634
PF3D7_1332300	GO:0006888,GO:0016192,GO:0020036
PF3D7_1332400	GO:0005634
PF3D7_1332600	GO:0003906,GO:0005739,GO:0008270,GO:0016791,GO:0030145
PF3D7_1332700	GO:0004004
PF3D7_1332800	GO:0005634,GO:0042273,GO:0043023
PF3D7_1332900	GO:0042493
PF3D7_1333000	GO:0005634,GO:0020011,GO:0051087
PF3D7_1333200	GO:0004842,GO:0010564,GO:0016567,GO:0016887,GO:0020011,GO:0030433,GO:0042493
PF3D7_1333300	GO:0006886,GO:0008320,GO:0016020
PF3D7_1333600	GO:0005730,GO:0032040
PF3D7_1333700	GO:0000775,GO:0000786,GO:0003677,GO:0005634,GO:0006333,GO:0007059,GO:0034399
PF3D7_1333800	GO:0005634
PF3D7_1334100	GO:0005634
PF3D7_1334200	GO:0005634
PF3D7_1334300	GO:0020036,GO:0043657
PF3D7_1334500	GO:0020036
PF3D7_1334700	GO:0020020,GO:0044164
PF3D7_1334800	GO:0009986,GO:0020003
PF3D7_1335000	GO:0009986
PF3D7_1335100	GO:0005515,GO:0005634,GO:0016020,GO:0046789
PF3D7_1335300	GO:0008201,GO:0020008,GO:0044409,GO:0046789,GO:1990225
PF3D7_1335400	GO:0008201,GO:0044409,GO:0046812,GO:1990225
PF3D7_1335700	GO:0006891,GO:0008565
PF3D7_1335900	GO:0005737,GO:0006928,GO:0009986,GO:0016020,GO:0020009,GO:0044409,GO:0046789,GO:0071976
PF3D7_1336700	GO:0020003
PF3D7_1336900	GO:0004830,GO:0005829,GO:0006436
PF3D7_1337000	GO:0005739
PF3D7_1337100	GO:0005634,GO:0005737
PF3D7_1337200	GO:0020011
PF3D7_1337600	GO:0030533
PF3D7_1337700	GO:0035091,GO:0044409,GO:0045177
PF3D7_1337800	GO:0004674,GO:0004683,GO:0005737,GO:0006468,GO:0020009,GO:0035891,GO:0042493,GO:0045177
PF3D7_1338100	GO:0004175,GO:0005634,GO:0005838,GO:0006511
PF3D7_1338200	GO:0002181,GO:0003735,GO:0005634,GO:0022625,GO:1903561
PF3D7_1338300	GO:0003746,GO:0004364,GO:0005634,GO:0005853,GO:0006414
PF3D7_1338600	GO:0020011
PF3D7_1338700	GO:0005634
PF3D7_1338800	GO:0009986
PF3D7_1338900	GO:0004672,GO:0006468,GO:0020011
PF3D7_1339100	GO:0030533
PF3D7_1339200	GO:0030533
PF3D7_1339300	GO:0005634
PF3D7_1339400	GO:0005739
PF3D7_1339700	GO:0005634
PF3D7_1339800	GO:0005634
PF3D7_1339900	GO:0005524,GO:0005887,GO:0006810,GO:0042626,GO:0043190
PF3D7_1340000	GO:0020009,GO:0044409
PF3D7_1340100	GO:0000178,GO:0016075
PF3D7_1340200	GO:0020011
PF3D7_1340300	GO:0036396
PF3D7_1340600	GO:0005634,GO:0008419
PF3D7_1340700	GO:0016020,GO:0060627
PF3D7_1340800	GO:0005739,GO:0020011,GO:0050833
PF3D7_1340900	GO:0005315,GO:0005887,GO:0006817,GO:0016021
PF3D7_1341000	GO:0030533
PF3D7_1341200	GO:0003735,GO:0005634,GO:0006412,GO:0022625
PF3D7_1341300	GO:0003735,GO:0005634,GO:0006412,GO:0022625
PF3D7_1341500	GO:0070258
PF3D7_1341600	GO:0000030,GO:0005783,GO:0006506,GO:0016021
PF3D7_1341800	GO:0070258
PF3D7_1341900	GO:0000221,GO:0007035,GO:0046961
PF3D7_1342000	GO:0003735,GO:0005634,GO:0006412,GO:0022627
PF3D7_1342100	GO:0003994,GO:0005506,GO:0005739,GO:0005829,GO:0006099,GO:0006447,GO:0020020
PF3D7_1342400	GO:0004674,GO:0005515,GO:0005634,GO:0005737,GO:0005956,GO:0006468
PF3D7_1342500	GO:0009986,GO:0020009,GO:0048870
PF3D7_1342600	GO:0003779,GO:0005515,GO:0005524,GO:0005634,GO:0005829,GO:0005886,GO:0009986,GO:0016459,GO:0020039,GO:0044409,GO:0048471,GO:0048870,GO:0070258,GO:0071944
PF3D7_1342700	GO:0005665,GO:0005666,GO:0005736
PF3D7_1342800	GO:0004612,GO:0005634,GO:0005739,GO:0006094
PF3D7_1342900	GO:0043565
PF3D7_1343000	GO:0000234,GO:0005515,GO:0005794,GO:0006656,GO:0020020,GO:1903561
PF3D7_1343300	GO:0005634
PF3D7_1343400	GO:0003678
PF3D7_1343500	GO:0020011
PF3D7_1343600	GO:0003977,GO:0006048
PF3D7_1343700	GO:0005515,GO:0005737,GO:0005783,GO:0005829,GO:0006897,GO:0031982,GO:0042493
PF3D7_1343900	GO:0000398,GO:0046540
PF3D7_1344200	GO:0005515,GO:0005783,GO:0006950
PF3D7_1344600	GO:0020011
PF3D7_1344800	GO:0005634,GO:0042493
PF3D7_1345100	GO:0005739,GO:0020003,GO:0097619
PF3D7_1345500	GO:0004842,GO:0010564,GO:0016567,GO:0016887,GO:0020011,GO:0030433
PF3D7_1345600	GO:0070258
PF3D7_1345700	GO:0004450,GO:0005634,GO:0005739,GO:0006099,GO:0006102
PF3D7_1345800	GO:0005634
PF3D7_1345900	GO:0005634,GO:0031262
PF3D7_1346000	GO:0005634
PF3D7_1346100	GO:0005515,GO:0005634
PF3D7_1346300	GO:0003677,GO:0003723,GO:0003729,GO:0005634,GO:0005737
PF3D7_1346700	GO:0005515,GO:0005886,GO:0009986,GO:0020036,GO:0046658
